Dataset,Iterations,Fact Validation Approaches,Approaches Scores,#Approaches,Best Single Approach,Best Single Score,Experiment,Training AUC-ROC Min.,Training AUC-ROC Max.,Training AUC-ROC Mean,Training AUC-ROC Std. Dev.,Testing AUC-ROC Min.,Testing AUC-ROC Max.,Testing AUC-ROC Mean,Testing AUC-ROC Std. Dev.,Improvement
BPDP_Dataset,1,"degree_product, jaccard, kl, kl_rel, ks, pra, predpath, simrank","{'degree_product': 0.49646526534074836, 'jaccard': 0.5, 'kl': 0.4994815722499764, 'kl_rel': 0.5131492129324158, 'ks': 0.5113582807050618, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",8,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0137,0.8865,0.8865,0.8865,0,0.459232726929965,0.459232726929965,0.459232726929965,0,-0.254359506079744
BPDP_Dataset,1,"adamic_adar, degree_product, jaccard, katz, kl, kl_rel, ks, pra, predpath, simrank","{'adamic_adar': 0.5, 'degree_product': 0.49646526534074836, 'jaccard': 0.5, 'katz': 0.49665378452257525, 'kl': 0.4994815722499764, 'kl_rel': 0.5131492129324158, 'ks': 0.5113582807050618, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",10,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0128,0.8805,0.8805,0.8805,0,0.459798284475445,0.459798284475445,0.459798284475445,0,-0.253793948534263
BPDP_Dataset,1,"jaccard, katz, kl_rel, pathent, pra, predpath, simrank","{'jaccard': 0.5, 'katz': 0.49665378452257525, 'kl_rel': 0.5131492129324158, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",7,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0083,0.8819,0.8819,0.8819,0,0.462249033839193,0.462249033839193,0.462249033839193,0,-0.251343199170516
BPDP_Dataset,1,"degree_product, ks, pathent, pra, predpath, simrank","{'degree_product': 0.49646526534074836, 'ks': 0.5113582807050618, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",6,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0061,0.8884,0.8884,0.8884,0,0.464417004430201,0.464417004430201,0.464417004430201,0,-0.249175228579508
BPDP_Dataset,1,"adamic_adar, degree_product, katz, kl, kl_rel, ks, pra, predpath, simrank","{'adamic_adar': 0.5, 'degree_product': 0.49646526534074836, 'katz': 0.49665378452257525, 'kl': 0.4994815722499764, 'kl_rel': 0.5131492129324158, 'ks': 0.5113582807050618, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",9,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0132,0.8269,0.8269,0.8269,0,0.466113677066641,0.466113677066641,0.466113677066641,0,-0.247478555943067
BPDP_Dataset,1,"adamic_adar, degree_product, jaccard, katz, kl_rel, ks, pathent, pra, predpath, simrank","{'adamic_adar': 0.5, 'degree_product': 0.49646526534074836, 'jaccard': 0.5, 'katz': 0.49665378452257525, 'kl_rel': 0.5131492129324158, 'ks': 0.5113582807050618, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",10,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0016,0.8713,0.8713,0.8713,0,0.468187388066736,0.468187388066736,0.468187388066736,0,-0.245404844942973
BPDP_Dataset,1,"adamic_adar, degree_product, katz, kl_rel, ks, pathent, pra, predpath, simrank","{'adamic_adar': 0.5, 'degree_product': 0.49646526534074836, 'katz': 0.49665378452257525, 'kl_rel': 0.5131492129324158, 'ks': 0.5113582807050618, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",9,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0020,0.8253,0.8253,0.8253,0,0.46997832029409,0.46997832029409,0.46997832029409,0,-0.243613912715619
BPDP_Dataset,1,"degree_product, jaccard, katz, kl_rel, ks, pra, predpath, simrank","{'degree_product': 0.49646526534074836, 'jaccard': 0.5, 'katz': 0.49665378452257525, 'kl_rel': 0.5131492129324158, 'ks': 0.5113582807050618, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",8,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0145,0.8835,0.8835,0.8835,0,0.470732397021397,0.470732397021397,0.470732397021397,0,-0.242859835988312
BPDP_Dataset,1,"adamic_adar, jaccard, pathent, pra, predpath, simrank","{'adamic_adar': 0.5, 'jaccard': 0.5, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",6,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0122,0.9073,0.9073,0.9073,0,0.471674992930531,0.471674992930531,0.471674992930531,0,-0.241917240079178
BPDP_Dataset,1,"adamic_adar, katz, kl, kl_rel, pathent, pra, predpath, simrank","{'adamic_adar': 0.5, 'katz': 0.49665378452257525, 'kl': 0.4994815722499764, 'kl_rel': 0.5131492129324158, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",8,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0070,0.8204,0.8204,0.8204,0,0.472334810066924,0.472334810066924,0.472334810066924,0,-0.241257422942784
BPDP_Dataset,1,"katz, pathent, pra, predpath, simrank","{'katz': 0.49665378452257525, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",5,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0119,0.864,0.864,0.864,0,0.473183146385145,0.473183146385145,0.473183146385145,0,-0.240409086624564
BPDP_Dataset,1,"adamic_adar, degree_product, jaccard, katz, kl, kl_rel, ks, pathent, pra, predpath, simrank","{'adamic_adar': 0.5, 'degree_product': 0.49646526534074836, 'jaccard': 0.5, 'katz': 0.49665378452257525, 'kl': 0.4994815722499764, 'kl_rel': 0.5131492129324158, 'ks': 0.5113582807050618, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",11,predpath,0.713592233009709,eval001.BPDP_Dataset,0.9334,0.9334,0.9334,0,0.479498538976341,0.479498538976341,0.479498538976341,0,-0.234093694033368
BPDP_Dataset,1,"degree_product, jaccard, kl, kl_rel, ks, pathent, pra, predpath, simrank","{'degree_product': 0.49646526534074836, 'jaccard': 0.5, 'kl': 0.4994815722499764, 'kl_rel': 0.5131492129324158, 'ks': 0.5113582807050618, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",9,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0009,0.8986,0.8986,0.8986,0,0.483457441794703,0.483457441794703,0.483457441794703,0,-0.230134791215006
BPDP_Dataset,1,"adamic_adar, degree_product, kl, kl_rel, pathent, pra, predpath, simrank","{'adamic_adar': 0.5, 'degree_product': 0.49646526534074836, 'kl': 0.4994815722499764, 'kl_rel': 0.5131492129324158, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",8,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0076,0.8275,0.8275,0.8275,0,0.48449429729475,0.48449429729475,0.48449429729475,0,-0.229097935714959
BPDP_Dataset,1,"adamic_adar, degree_product, jaccard, kl_rel, ks, pathent, pra, predpath, simrank","{'adamic_adar': 0.5, 'degree_product': 0.49646526534074836, 'jaccard': 0.5, 'kl_rel': 0.5131492129324158, 'ks': 0.5113582807050618, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",9,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0024,0.8582,0.8582,0.8582,0,0.486002450749364,0.486002450749364,0.486002450749364,0,-0.227589782260345
BPDP_Dataset,1,"adamic_adar, jaccard, katz, ks, pathent, pra, predpath, simrank","{'adamic_adar': 0.5, 'jaccard': 0.5, 'katz': 0.49665378452257525, 'ks': 0.5113582807050618, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",8,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0050,0.887,0.887,0.887,0,0.48619096993119,0.48619096993119,0.48619096993119,0,-0.227401263078518
BPDP_Dataset,1,"adamic_adar, jaccard, kl, kl_rel, ks, pathent, pra, predpath, simrank","{'adamic_adar': 0.5, 'jaccard': 0.5, 'kl': 0.4994815722499764, 'kl_rel': 0.5131492129324158, 'ks': 0.5113582807050618, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",9,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0010,0.9909,0.9909,0.9909,0,0.487981902158545,0.487981902158545,0.487981902158545,0,-0.225610330851164
BPDP_Dataset,1,"degree_product, jaccard, katz, kl, kl_rel, pathent, pra, predpath, simrank","{'degree_product': 0.49646526534074836, 'jaccard': 0.5, 'katz': 0.49665378452257525, 'kl': 0.4994815722499764, 'kl_rel': 0.5131492129324158, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",9,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0065,0.9006,0.9006,0.9006,0,0.489018757658592,0.489018757658592,0.489018757658592,0,-0.224573475351117
BPDP_Dataset,1,"adamic_adar, degree_product, jaccard, katz, kl, kl_rel, pathent, pra, predpath, simrank","{'adamic_adar': 0.5, 'degree_product': 0.49646526534074836, 'jaccard': 0.5, 'katz': 0.49665378452257525, 'kl': 0.4994815722499764, 'kl_rel': 0.5131492129324158, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",10,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0064,0.9633,0.9633,0.9633,0,0.490526911113206,0.490526911113206,0.490526911113206,0,-0.223065321896503
BPDP_Dataset,1,"katz, kl, pathent, pra, predpath, simrank","{'katz': 0.49665378452257525, 'kl': 0.4994815722499764, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",6,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0103,0.8827,0.8827,0.8827,0,0.493354698840607,0.493354698840607,0.493354698840607,0,-0.220237534169102
BPDP_Dataset,1,"degree_product, jaccard, ks, pathent, pra, predpath, simrank","{'degree_product': 0.49646526534074836, 'jaccard': 0.5, 'ks': 0.5113582807050618, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",7,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0057,0.8635,0.8635,0.8635,0,0.49344895843152,0.49344895843152,0.49344895843152,0,-0.220143274578188
BPDP_Dataset,1,"adamic_adar, kl, pathent, pra, predpath, simrank","{'adamic_adar': 0.5, 'kl': 0.4994815722499764, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",6,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0110,0.9494,0.9494,0.9494,0,0.498303327363559,0.498303327363559,0.498303327363559,0,-0.21528890564615
BPDP_Dataset,1,"adamic_adar, katz, kl_rel, pathent, pra, predpath, simrank","{'adamic_adar': 0.5, 'katz': 0.49665378452257525, 'kl_rel': 0.5131492129324158, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",7,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0086,0.8162,0.8162,0.8162,0,0.498350457159016,0.498350457159016,0.498350457159016,0,-0.215241775850693
BPDP_Dataset,1,"degree_product, jaccard, kl_rel, pathent, pra, predpath, simrank","{'degree_product': 0.49646526534074836, 'jaccard': 0.5, 'kl_rel': 0.5131492129324158, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",7,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0089,0.8931,0.8931,0.8931,0,0.498350457159016,0.498350457159016,0.498350457159016,0,-0.215241775850693
BPDP_Dataset,1,"degree_product, jaccard, katz, kl, pathent, pra, predpath, simrank","{'degree_product': 0.49646526534074836, 'jaccard': 0.5, 'katz': 0.49665378452257525, 'kl': 0.4994815722499764, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",8,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0097,0.9082,0.9082,0.9082,0,0.498444716749929,0.498444716749929,0.498444716749929,0,-0.215147516259779
BPDP_Dataset,1,"adamic_adar, degree_product, jaccard, kl, ks, pathent, pra, predpath, simrank","{'adamic_adar': 0.5, 'degree_product': 0.49646526534074836, 'jaccard': 0.5, 'kl': 0.4994815722499764, 'ks': 0.5113582807050618, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",9,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0040,0.8966,0.8966,0.8966,0,0.499764351022716,0.499764351022716,0.499764351022716,0,-0.213827881986992
BPDP_Dataset,1,"degree_product, jaccard, kl_rel, ks, pathent, pra, predpath, simrank","{'degree_product': 0.49646526534074836, 'jaccard': 0.5, 'kl_rel': 0.5131492129324158, 'ks': 0.5113582807050618, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",8,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0025,0.8928,0.8928,0.8928,0,0.503628994250165,0.503628994250165,0.503628994250165,0,-0.209963238759544
BPDP_Dataset,1,"adamic_adar, degree_product, jaccard, katz, kl_rel, pathent, pra, predpath, simrank","{'adamic_adar': 0.5, 'degree_product': 0.49646526534074836, 'jaccard': 0.5, 'katz': 0.49665378452257525, 'kl_rel': 0.5131492129324158, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",9,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0080,0.8536,0.8536,0.8536,0,0.504854368932039,0.504854368932039,0.504854368932039,0,-0.20873786407767
BPDP_Dataset,1,"degree_product, jaccard, katz, kl, kl_rel, ks, pra, predpath, simrank","{'degree_product': 0.49646526534074836, 'jaccard': 0.5, 'katz': 0.49665378452257525, 'kl': 0.4994815722499764, 'kl_rel': 0.5131492129324158, 'ks': 0.5113582807050618, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",9,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0129,0.9291,0.9291,0.9291,0,0.50655104156848,0.50655104156848,0.50655104156848,0,-0.207041191441229
BPDP_Dataset,1,"adamic_adar, degree_product, jaccard, katz, ks, pathent, pra, predpath, simrank","{'adamic_adar': 0.5, 'degree_product': 0.49646526534074836, 'jaccard': 0.5, 'katz': 0.49665378452257525, 'ks': 0.5113582807050618, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",9,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0048,0.8567,0.8567,0.8567,0,0.508153454614007,0.508153454614007,0.508153454614007,0,-0.205438778395702
BPDP_Dataset,1,"adamic_adar, degree_product, katz, ks, pathent, pra, predpath, simrank","{'adamic_adar': 0.5, 'degree_product': 0.49646526534074836, 'katz': 0.49665378452257525, 'ks': 0.5113582807050618, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",8,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0052,0.9447,0.9447,0.9447,0,0.509001790932227,0.509001790932227,0.509001790932227,0,-0.204590442077481
BPDP_Dataset,1,"adamic_adar, jaccard, kl_rel, ks, pathent, pra, predpath, simrank","{'adamic_adar': 0.5, 'jaccard': 0.5, 'kl_rel': 0.5131492129324158, 'ks': 0.5113582807050618, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",8,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0026,0.8407,0.8407,0.8407,0,0.514280328023376,0.514280328023376,0.514280328023376,0,-0.199311904986332
BPDP_Dataset,1,"adamic_adar, degree_product, katz, kl, kl_rel, ks, pathent, pra, predpath, simrank","{'adamic_adar': 0.5, 'degree_product': 0.49646526534074836, 'katz': 0.49665378452257525, 'kl': 0.4994815722499764, 'kl_rel': 0.5131492129324158, 'ks': 0.5113582807050618, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",10,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0004,0.8414,0.8414,0.8414,0,0.516919596568951,0.516919596568951,0.516919596568951,0,-0.196672636440758
BPDP_Dataset,1,"adamic_adar, degree_product, jaccard, kl_rel, pathent, pra, predpath, simrank","{'adamic_adar': 0.5, 'degree_product': 0.49646526534074836, 'jaccard': 0.5, 'kl_rel': 0.5131492129324158, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",8,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0088,0.9022,0.9022,0.9022,0,0.520360071637289,0.520360071637289,0.520360071637289,0,-0.19323216137242
BPDP_Dataset,1,"jaccard, katz, kl_rel, ks, pathent, pra, predpath, simrank","{'jaccard': 0.5, 'katz': 0.49665378452257525, 'kl_rel': 0.5131492129324158, 'ks': 0.5113582807050618, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",8,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0019,0.87,0.87,0.87,0,0.520784239796399,0.520784239796399,0.520784239796399,0,-0.192807993213309
BPDP_Dataset,1,"katz, kl_rel, ks, pra, predpath, simrank","{'katz': 0.49665378452257525, 'kl_rel': 0.5131492129324158, 'ks': 0.5113582807050618, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",6,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0151,0.8894,0.8894,0.8894,0,0.52106701856914,0.52106701856914,0.52106701856914,0,-0.192525214440569
BPDP_Dataset,1,"adamic_adar, jaccard, katz, pathent, pra, predpath, simrank","{'adamic_adar': 0.5, 'jaccard': 0.5, 'katz': 0.49665378452257525, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",7,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0114,0.913,0.913,0.913,0,0.528984824205863,0.528984824205863,0.528984824205863,0,-0.184607408803846
BPDP_Dataset,1,"jaccard, kl, kl_rel, pathent, pra, predpath, simrank","{'jaccard': 0.5, 'kl': 0.4994815722499764, 'kl_rel': 0.5131492129324158, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",7,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0075,0.9273,0.9273,0.9273,0,0.52917334338769,0.52917334338769,0.52917334338769,0,-0.184418889622019
BPDP_Dataset,1,"adamic_adar, degree_product, jaccard, katz, kl, pathent, pra, predpath, simrank","{'adamic_adar': 0.5, 'degree_product': 0.49646526534074836, 'jaccard': 0.5, 'katz': 0.49665378452257525, 'kl': 0.4994815722499764, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",9,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0096,0.9829,0.9829,0.9829,0,0.532189650296918,0.532189650296918,0.532189650296918,0,-0.181402582712791
BPDP_Dataset,1,"adamic_adar, pathent, pra, predpath, simrank","{'adamic_adar': 0.5, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",5,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0126,0.8946,0.8946,0.8946,0,0.536619851069846,0.536619851069846,0.536619851069846,0,-0.176972381939862
BPDP_Dataset,1,"jaccard, katz, kl, pathent, pra, predpath, simrank","{'jaccard': 0.5, 'katz': 0.49665378452257525, 'kl': 0.4994815722499764, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",7,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0099,0.9853,0.9853,0.9853,0,0.536902629842587,0.536902629842587,0.536902629842587,0,-0.176689603167122
BPDP_Dataset,1,"degree_product, jaccard, katz, ks, pathent, pra, predpath, simrank","{'degree_product': 0.49646526534074836, 'jaccard': 0.5, 'katz': 0.49665378452257525, 'ks': 0.5113582807050618, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",8,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0049,0.8714,0.8714,0.8714,0,0.541898388160995,0.541898388160995,0.541898388160995,0,-0.171693844848713
BPDP_Dataset,1,"adamic_adar, jaccard, katz, kl_rel, ks, pathent, pra, predpath, simrank","{'adamic_adar': 0.5, 'jaccard': 0.5, 'katz': 0.49665378452257525, 'kl_rel': 0.5131492129324158, 'ks': 0.5113582807050618, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",9,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0018,0.8733,0.8733,0.8733,0,0.548213780752192,0.548213780752192,0.548213780752192,0,-0.165378452257517
BPDP_Dataset,1,"adamic_adar, katz, pathent, pra, predpath, simrank","{'adamic_adar': 0.5, 'katz': 0.49665378452257525, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",6,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0118,0.897,0.897,0.897,0,0.55961919125271,0.55961919125271,0.55961919125271,0,-0.153973041756999
BPDP_Dataset,1,"degree_product, kl, pathent, pra, predpath, simrank","{'degree_product': 0.49646526534074836, 'kl': 0.4994815722499764, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",6,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0109,0.9568,0.9568,0.9568,0,0.561127344707324,0.561127344707324,0.561127344707324,0,-0.152464888302385
BPDP_Dataset,1,"kl_rel, ks, pathent, pra, predpath, simrank","{'kl_rel': 0.5131492129324158, 'ks': 0.5113582807050618, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",6,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0031,0.8465,0.8465,0.8465,0,0.571024601753228,0.571024601753228,0.571024601753228,0,-0.14256763125648
BPDP_Dataset,1,"adamic_adar, jaccard, katz, kl_rel, ks, pra, predpath, simrank","{'adamic_adar': 0.5, 'jaccard': 0.5, 'katz': 0.49665378452257525, 'kl_rel': 0.5131492129324158, 'ks': 0.5113582807050618, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",8,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0146,0.8339,0.8339,0.8339,0,0.573569610707889,0.573569610707889,0.573569610707889,0,-0.140022622301819
BPDP_Dataset,1,"adamic_adar, degree_product, katz, kl, pathent, pra, predpath, simrank","{'adamic_adar': 0.5, 'degree_product': 0.49646526534074836, 'katz': 0.49665378452257525, 'kl': 0.4994815722499764, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",8,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0100,0.9776,0.9776,0.9776,0,0.57385238948063,0.57385238948063,0.57385238948063,0,-0.139739843529079
BPDP_Dataset,1,"adamic_adar, jaccard, kl, kl_rel, ks, pra, predpath, simrank","{'adamic_adar': 0.5, 'jaccard': 0.5, 'kl': 0.4994815722499764, 'kl_rel': 0.5131492129324158, 'ks': 0.5113582807050618, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",8,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0138,0.8509,0.8509,0.8509,0,0.579507964935432,0.579507964935432,0.579507964935432,0,-0.134084268074277
BPDP_Dataset,1,"adamic_adar, degree_product, katz, kl, kl_rel, pathent, pra, predpath, simrank","{'adamic_adar': 0.5, 'degree_product': 0.49646526534074836, 'katz': 0.49665378452257525, 'kl': 0.4994815722499764, 'kl_rel': 0.5131492129324158, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",9,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0068,0.982,0.982,0.982,0,0.587425770572156,0.587425770572156,0.587425770572156,0,-0.126166462437553
BPDP_Dataset,1,"degree_product, jaccard, katz, kl_rel, pathent, pra, predpath, simrank","{'degree_product': 0.49646526534074836, 'jaccard': 0.5, 'katz': 0.49665378452257525, 'kl_rel': 0.5131492129324158, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",8,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0081,0.9041,0.9041,0.9041,0,0.592704307663305,0.592704307663305,0.592704307663305,0,-0.120887925346404
BPDP_Dataset,1,"adamic_adar, degree_product, jaccard, kl, kl_rel, pathent, pra, predpath, simrank","{'adamic_adar': 0.5, 'degree_product': 0.49646526534074836, 'jaccard': 0.5, 'kl': 0.4994815722499764, 'kl_rel': 0.5131492129324158, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",9,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0072,0.9691,0.9691,0.9691,0,0.59732302761806,0.59732302761806,0.59732302761806,0,-0.116269205391649
BPDP_Dataset,1,"katz, kl, kl_rel, ks, pathent, pra, predpath, simrank","{'katz': 0.49665378452257525, 'kl': 0.4994815722499764, 'kl_rel': 0.5131492129324158, 'ks': 0.5113582807050618, 'pathent': 0.4956169290225281, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",8,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0007,0.8764,0.8764,0.8764,0,0.601187670845509,0.601187670845509,0.601187670845509,0,-0.1124045621642
BPDP_Dataset,1,"adamic_adar, degree_product, kl, kl_rel, ks, pra, predpath, simrank","{'adamic_adar': 0.5, 'degree_product': 0.49646526534074836, 'kl': 0.4994815722499764, 'kl_rel': 0.5131492129324158, 'ks': 0.5113582807050618, 'simrank': 0.4947685927043077, 'pra': 0.6844660194174758, 'predpath': 0.7135922330097088}",8,predpath,0.713592233009709,eval001.BPDP_Dataset.sub0140,0.8966,0.8966,0.8966,0,0.608162880573098,0.608162880573098,0.608162880573098,0,-0.10542935243661
